userId,movieId,rating,timestamp
12,466,3.0,940800797
12,471,4.0,1167582388
12,477,4.0,1167582206
12,478,1.5,1137230774
12,480,4.0,940767875
12,489,1.5,1137230794
12,497,3.0,1119354652
12,500,4.0,1167582345
12,505,2.0,1137230811
12,508,3.5,1181652926
12,514,3.0,1137234032
12,515,4.0,1137232661
12,516,2.0,940803669
12,518,2.0,940804795
12,520,4.0,1167582255
12,524,3.0,940767812
12,527,5.0,940765824
12,528,2.0,940806564
12,531,3.0,940786747
12,532,2.5,1137230929
12,538,4.0,940767321
12,539,2.5,1119355263
12,543,3.0,940799390
12,546,1.0,940800970
12,551,4.0,1167582332
12,555,4.0,1159805603
12,562,3.5,1137232712
12,575,2.0,1137230786
12,585,0.5,1119355202
12,586,3.0,1137234002
12,588,4.0,940767702
12,592,5.0,940857312
12,593,4.0,940766180
12,594,3.5,1183550476
12,603,1.0,980886271
12,605,3.0,1167743353
12,608,5.0,940766889
12,613,3.0,940789382
12,627,4.5,1060011750
12,648,2.0,940789003
12,663,4.0,1060010863
12,708,2.0,940767647
12,719,2.0,968257707
12,724,2.0,1119355214
12,728,2.5,1119355210
12,736,3.0,940787126
12,745,4.0,940766179
12,750,4.0,1167574020
12,765,2.0,968257493
12,778,5.0,1159805591
12,780,4.0,1167582383
12,784,2.0,940804565
12,805,4.0,940767647
12,832,2.0,1137230865
12,838,4.0,1167582723
12,851,4.0,1159805664
12,852,1.0,940789382
12,858,4.0,940873638
12,880,1.0,968257493
12,898,4.5,1181652923
12,908,4.5,1261141492
12,910,4.0,1210233646
12,911,5.0,963590439
12,912,4.5,1167582140
12,914,3.0,1137234019
12,919,4.0,1266934114
12,923,5.0,940796773
12,926,4.5,1266934991
12,928,4.0,1183550167
12,932,4.0,989507712
13,1,4.0,1265223970
13,19,3.5,1238103562
13,32,4.0,1237970045
13,34,4.0,1265224043
13,47,4.0,1265224006
13,60,0.5,1237969640
13,70,3.5,1297926323
13,104,4.0,1320265447
13,110,4.5,1278832175
13,112,4.0,1238029558
13,141,4.5,1238029903
13,150,4.5,1238029802
13,153,1.0,1237970521
13,173,2.0,1300410873
13,208,3.5,1238029885
13,216,3.0,1320265412
13,231,5.0,1265224027
13,256,2.0,1278461736
13,260,4.5,1237970370
13,277,3.0,1237969539
13,296,5.0,1238029599
13,303,3.0,1280261053
13,318,4.5,1237970890
13,344,4.0,1238029841
13,356,5.0,1238029795
13,364,4.0,1265224015
13,367,4.0,1238029865
13,377,3.5,1265223991
13,432,2.5,1276166410
13,441,4.5,1278831930
13,455,1.5,1237969582
13,480,4.0,1238029156
13,520,3.5,1278601369
13,541,3.5,1238103498
13,551,4.5,1300410589
13,553,4.0,1276166049
13,589,4.0,1279447416
13,592,4.0,1237970495
13,593,4.5,1265223947
13,595,3.5,1265224013
13,648,3.5,1265224003
13,736,3.0,1265059103
13,745,4.0,1276166820
13,778,4.5,1238029952
13,780,3.0,1265058950
13,924,3.5,1265058991
14,50,5.0,1506209168
14,293,5.0,1506209067
14,296,5.0,1506208897
14,527,5.0,1506208872
14,608,5.0,1506209155
15,110,3.0,946011409
15,141,5.0,946014513
15,216,4.0,946011361
15,296,5.0,946013314
15,349,5.0,946012516
15,356,5.0,946014478
15,380,4.0,946012608
15,480,3.0,946012608
15,541,5.0,946012065
15,543,5.0,946014612
15,608,5.0,946013314
15,736,3.0,946012791
15,778,5.0,946013361
16,318,5.0,1432432301
16,858,5.0,1432077566
17,588,3.0,1485581536
18,1,3.0,1108273483
18,3,1.5,1108273290
18,5,4.0,1108273945
18,7,4.0,1108273895
18,10,4.0,1108273566
18,11,4.0,1108273734
18,17,3.0,1108273684
18,19,4.0,1108273248
18,47,4.0,1108273551
18,50,4.0,1108273392
18,95,3.0,1108273674
18,110,3.0,1108273454
18,141,4.0,1108273617
18,153,3.5,1108273541
18,160,3.0,1108273858
18,165,3.0,1108273524
18,173,1.0,1108273950
18,186,3.0,1108271124
18,253,4.0,1108273614
18,260,3.0,1108273459
18,266,0.5,1108275074
18,288,1.0,1108273672
18,293,4.0,1108273751
18,296,3.0,1108273426
18,329,3.0,1108273579
18,337,3.5,1108273297
18,344,4.0,1108273537
18,349,4.0,1108273518
18,353,4.0,1108273880
18,356,3.0,1108273431
18,357,3.5,1108273608
18,364,4.5,1108273560
18,367,3.0,1108273574
18,380,2.5,1108273467
18,410,3.0,1108273779
18,432,2.0,1108275210
18,434,0.5,1108273630
18,457,3.5,1108273442
18,480,4.0,1108273434
18,500,4.0,1108273569
18,539,3.0,1108273625
18,541,3.0,1108273724
18,551,4.0,1108273841
18,586,2.5,1108273741
18,587,2.5,1108273584
18,588,2.5,1108273514
18,589,4.0,1108273473
18,592,5.0,1108273447
18,593,4.0,1108273429
18,595,2.5,1108273512
18,597,3.0,1108273581
18,608,3.5,1108273504
18,648,4.0,1108273530
18,708,4.0,1108273266
18,733,4.0,1108273563
18,736,4.0,1108273535
18,778,4.5,1108273836
18,780,4.0,1108273477
18,784,3.0,1108274029
18,802,4.0,1108274024
18,858,3.0,1108273557
18,919,4.0,1108273760
18,924,3.0,1108273765
19,2,3.5,1445286613
19,44,2.0,1454709124
19,48,1.5,1450544698
19,110,3.0,1445286416
19,123,4.5,1466930189
19,158,3.0,1454709102
19,231,4.0,1445286452
19,260,3.5,1445286410
19,293,3.0,1454863954
19,296,3.5,1466674637
19,318,4.0,1445286399
19,356,4.0,1445286376
19,364,2.0,1450544685
19,367,3.5,1445286458
19,480,3.5,1445286402
19,541,4.5,1445874324
19,588,2.5,1450544684
19,593,4.0,1445258867
19,594,2.5,1450544692
19,595,3.0,1450544687
19,673,2.5,1450544706
19,718,3.0,1454864107
19,741,5.0,1445286181
19,745,3.5,1445874513
19,778,4.0,1447532961
19,783,2.5,1450544702
19,858,5.0,1445258693
19,924,5.0,1445515773
19,968,4.0,1445874477
20,2,2.5,1062004110
20,44,3.0,1061998044
20,260,5.0,1062003978
20,317,2.5,1062004165
20,318,5.0,1155082736
20,356,5.0,1155084844
20,367,4.0,1062004121
20,539,3.0,1155082352
20,589,4.5,1062005395
20,593,5.0,1155082702
20,780,5.0,1155082344
20,858,5.0,1155084883
21,260,4.0,1456284490
21,293,4.0,1456285398
21,318,5.0,1456284625
21,527,5.0,1456284628
21,541,5.0,1456284648
21,589,5.0,1456284795
21,741,5.0,1456284783
21,750,4.0,1456285387
21,778,3.0,1456284692
22,150,5.0,832862128
22,153,5.0,832862164
22,161,4.0,832862225
22,165,5.0,832862164
22,185,5.0,832862254
22,208,4.0,832862254
22,231,1.0,832862192
22,253,4.0,832862254
22,292,5.0,832862254
22,296,3.0,832862128
22,316,5.0,832862193
22,318,4.0,832862192
22,329,5.0,832862192
22,339,5.0,832862225
22,344,3.0,832862164
22,349,5.0,832862164
22,380,4.0,832862128
22,434,4.0,832862225
22,588,5.0,832862164
22,590,5.0,832862128
22,592,5.0,832862128
22,595,4.0,832862193
23,3,5.0,943135696
23,6,4.0,942967473
23,7,2.0,943135696
23,11,5.0,942969492
23,14,2.0,942969035
23,16,4.0,942969492
23,25,4.0,942964646
23,32,3.0,942965533
23,36,5.0,942964706
23,39,3.0,942970806
23,40,4.0,942965781
23,47,4.0,942968178
23,50,5.0,944186208
23,52,4.0,942969679
23,58,5.0,942965204
23,62,5.0,942965720
23,72,2.0,944186394
23,104,3.0,943135630
23,105,4.0,944186674
23,111,4.0,942967008
23,125,5.0,942969492
23,144,3.0,942968860
23,150,5.0,942964991
23,156,5.0,943135548
23,161,4.0,942965066
23,165,3.0,944186490
23,186,1.0,943135882
23,194,5.0,942967008
23,216,4.0,943135762
23,223,4.0,942969679
23,224,4.0,943135762
23,231,4.0,943135882
23,232,4.0,942964706
23,236,3.0,943135762
23,246,5.0,942968178
23,252,4.0,942971151
23,260,5.0,942966731
23,261,3.0,942965465
23,266,3.0,942965163
23,281,4.0,942970137
23,296,5.0,942964550
23,300,5.0,942965687
23,318,5.0,945753920
23,319,4.0,942969062
23,348,4.0,942968179
23,349,3.0,942970137
23,354,4.0,944187220
23,356,5.0,942966812
23,357,5.0,942967094
23,369,4.0,942967197
23,370,3.0,943135630
23,372,4.0,943135548
23,377,3.0,942969900
23,380,3.0,943135548
23,413,3.0,943135946
23,428,5.0,942968374
23,431,5.0,942965362
23,440,4.0,943135882
23,441,4.0,943135213
23,452,4.0,942970137
23,454,4.0,942969678
23,456,3.0,942965687
23,457,5.0,942968178
23,466,4.0,943136005
23,474,5.0,942966812
23,475,5.0,942965163
23,491,5.0,942969900
23,492,4.0,943135468
23,497,4.0,942968760
23,506,3.0,942971224
23,508,5.0,942965646
23,509,3.0,942968658
23,511,3.0,944186849
23,514,5.0,943135696
23,515,5.0,942966812
23,524,4.0,942965465
23,527,5.0,942964706
23,529,4.0,942965646
23,535,4.0,942965720
23,538,5.0,942965533
23,539,5.0,943135630
23,541,4.0,942967473
23,543,4.0,943135630
23,555,3.0,942968570
23,589,2.0,942968760
23,590,5.0,942968658
23,592,3.0,943136108
23,593,5.0,942964706
23,597,3.0,943135824
23,605,3.0,944186624
23,608,4.0,942964850
23,647,4.0,942968946
23,648,3.0,944186674
23,708,3.0,942968946
23,733,4.0,942968179
23,778,4.0,942967008
23,800,4.0,942964550
23,805,4.0,942965496
23,832,2.0,944186776
23,848,4.0,942965533
23,851,5.0,942967008
23,852,3.0,943135762
23,858,5.0,945753854
23,912,4.0,945753854
23,913,5.0,942969766
23,915,2.0,942966731
23,924,4.0,942968570
23,953,4.0,942967094
23,994,5.0,942965291
24,31,4.0,1366520015
24,50,4.5,1366520165
24,318,4.5,1366520159
24,527,4.5,1366520171
24,858,4.0,1366520161
25,16,3.0,836217326
25,17,4.0,836217183
25,19,3.0,836217035
25,21,3.0,836217035
25,25,4.0,836217326
25,36,5.0,836217517
25,39,3.0,836217059
25,47,5.0,836217016
25,50,2.0,836217326
25,52,5.0,836217712
25,110,5.0,836217016
25,141,3.0,836217183
25,144,3.0,836217564
25,150,4.0,836216899
25,151,5.0,836217138
25,153,4.0,836216930
25,159,3.0,836217349
25,160,3.0,836217082
25,161,2.0,836216972
25,165,3.0,836216929
25,185,3.0,836217000
25,186,3.0,836217158
25,194,3.0,836217349
25,196,3.0,836217138
25,208,4.0,836217000
25,215,4.0,836217952
25,223,1.0,836217402
25,225,3.0,836217035
25,229,3.0,836217971
25,231,3.0,836216950
25,235,4.0,836217158
25,236,3.0,836217120
25,246,4.0,836217541
25,247,1.0,836217368
25,252,3.0,836217138
25,260,3.0,836217415
25,261,3.0,836217183
25,266,3.0,836217082
25,280,5.0,836217581
25,281,4.0,836217581
25,282,3.0,836217100
25,288,3.0,836217016
25,292,4.0,836216971
25,293,4.0,836217158
25,296,5.0,836216901
25,300,5.0,836217016
25,306,4.0,836217388
25,315,2.0,836217100
25,316,3.0,836216950
25,317,3.0,836217035
25,318,5.0,836216950
25,319,3.0,836217349
25,337,3.0,836217120
25,339,3.0,836216971
25,344,3.0,836216930
25,349,3.0,836216930
25,350,3.0,836217158
25,356,2.0,836217083
25,357,3.0,836217892
25,367,4.0,836217082
25,377,5.0,836217138
25,380,3.0,836216901
25,384,3.0,836217745
25,420,3.0,836217059
25,428,5.0,836217367
25,431,4.0,836217388
25,432,2.0,836217100
25,434,3.0,836216972
25,440,4.0,836217138
25,454,3.0,836217059
25,457,5.0,836217000
25,474,5.0,836217431
25,480,4.0,836217100
25,500,3.0,836217279
25,508,3.0,836217541
25,509,5.0,836217987
25,524,3.0,836217541
25,527,5.0,836217279
25,535,5.0,836217388
25,555,5.0,836217431
25,588,4.0,836216929
25,589,3.0,836217120
25,590,4.0,836216897
25,592,3.0,836216894
25,593,5.0,836216971
25,595,3.0,836216951
25,733,4.0,836217388
26,1,3.0,1280515839
26,32,4.5,1280515868
26,47,4.5,1280515909
26,50,5.0,1280515874
26,110,4.0,1280515824
26,260,3.0,1280515820
26,296,3.0,1280515788
26,318,4.5,1280515808
26,344,3.0,1280515891
26,356,3.0,1280515793
26,377,2.5,1280515886
26,455,3.0,1280513649
26,480,3.0,1280515805
26,589,5.0,1280515833
26,590,3.5,1280515854
26,593,4.0,1280515796
26,648,4.0,1280515901
26,780,3.5,1280515844
27,110,3.0,974256534
27,260,2.0,974513448
27,356,5.0,974257923
27,408,5.0,974256887
27,527,4.0,974256577
27,590,4.0,974257277
27,592,2.0,974513650
27,597,5.0,974256977
27,919,5.0,974513937
27,920,5.0,974257889
27,933,4.0,974257556
27,940,4.0,974513975
27,941,3.0,974513937
27,969,4.0,974513903
28,32,5.0,951086359
28,253,5.0,951086752
28,260,5.0,951086359
28,292,3.0,951086104
28,316,5.0,951086624
28,380,4.0,951086053
28,541,5.0,951086359
28,610,5.0,951086514
28,671,5.0,951086565
28,741,5.0,951086359
28,750,5.0,951086359
28,924,5.0,951086380
29,69,3.0,1340065961
29,73,3.5,1340066057
29,88,3.5,1340068157
29,147,3.5,1340065973
29,175,3.0,1340065938
29,413,1.5,1340065862
29,562,3.5,1340065831
29,608,4.0,1340067578
30,377,1.5,1488511608
30,410,4.5,1488511992
30,500,4.0,1488511221
31,10,3.5,1256229984
31,11,3.5,1256226361
31,17,2.5,1256230268
31,32,2.0,1256230317
31,34,3.5,1256226810
31,36,2.5,1256230297
31,39,2.0,1256230234
31,47,3.0,1256229884
31,50,3.0,1256229815
31,95,2.0,1256230127
31,110,1.5,1256229417
31,111,3.0,1256230355
31,141,3.5,1256230108
31,145,2.0,1256226906
31,150,3.0,1256226543
31,153,2.0,1256227059
31,161,2.5,1256230085
31,165,2.5,1256230017
31,185,2.5,1256230078
31,215,2.5,1256227185
31,253,2.0,1256230067
31,260,1.0,1256229861
31,277,2.5,1256225389
31,288,1.5,1256230260
31,292,2.5,1256230012
31,296,3.0,1256229864
31,300,2.5,1256230465
31,318,4.0,1256229866
31,339,2.5,1256230132
31,344,2.0,1256225960
31,345,3.0,1256226061
31,349,2.0,1256230079
31,356,3.0,1256229840
31,357,2.5,1256230001
31,364,2.5,1256230057
31,372,1.5,1256225427
31,377,3.0,1256229390
31,380,2.5,1256229378
31,412,3.5,1256226109
31,434,0.5,1256230323
31,454,2.5,1256230488
31,457,3.5,1256229979
31,474,3.5,1256230517
31,480,2.0,1256229392
31,500,2.5,1256229914
31,527,2.5,1256229831
31,539,3.0,1256229928
31,541,1.5,1256230315
31,586,2.0,1256230312
31,587,3.0,1256229986
31,588,2.0,1256229408
31,589,3.0,1256229370
31,590,1.5,1256229856
31,592,3.0,1256227051
31,593,3.0,1256229352
31,595,3.0,1256227152
31,597,3.0,1256229970
31,608,3.5,1256229877
31,647,2.0,1256225436
31,648,3.0,1256229356
31,733,2.5,1256229967
31,736,2.0,1256229834
31,750,2.5,1256230412
31,780,2.0,1256229948
31,788,1.5,1256230476
31,838,3.0,1256225461
31,858,3.0,1256229374
31,899,4.0,1256225403
31,909,4.5,1256226535
31,912,3.5,1256230087
31,924,1.0,1256225694
31,926,3.5,1256226221
31,932,3.5,1256226073
31,940,2.5,1256226063
31,965,3.5,1256225759
31,969,3.5,1256226081
32,19,3.0,839020580
32,32,3.0,839020689
32,34,3.0,839020506
32,39,3.0,839020652
32,47,4.0,839020506
32,160,4.0,839020689
32,161,4.0,839020349
32,173,3.0,839020788
32,231,2.0,839020251
32,253,4.0,839020386
32,296,5.0,839020162
32,318,5.0,839020349
32,344,3.0,839020207
32,349,5.0,839020207
32,356,5.0,839020422
32,364,4.0,839020506
32,367,4.0,839020580
32,377,4.0,839020652
32,380,4.0,839020162
32,420,3.0,839020652
32,432,3.0,839020788
32,434,4.0,839020348
32,454,3.0,839020506
32,457,4.0,839020349
32,480,5.0,839020422
32,500,4.0,839020689
32,527,4.0,839020788
32,588,4.0,839020206
32,589,4.0,839020580
32,590,3.0,839020162
32,592,3.0,839020162
32,593,5.0,839020251
32,595,3.0,839020251
33,50,3.5,1552804263
33,110,4.0,1552804493
33,296,4.5,1552804447
33,318,5.0,1552804255
33,356,4.0,1552804481
33,527,4.0,1552804258
33,593,3.5,1552804439
33,608,3.5,1552804485
33,858,5.0,1552804270
34,26,3.0,1317760863
34,110,3.0,1317762265
34,296,4.0,1317762400
34,374,4.0,1317760620
34,376,3.0,1317760339
34,455,2.5,1317762586
34,493,3.0,1317760735
34,737,1.5,1317762633
34,858,4.5,1317762315
35,2,3.0,1511296015
35,19,2.0,1511296022
35,62,4.5,1511296299
35,150,5.0,1511296187
35,317,4.0,1511296036
