id|user_id|movie_id
248|6|746
249|6|750
250|6|247
251|6|764
252|6|765
253|6|274
254|6|797
255|6|295
256|6|814
257|6|820
258|6|830
259|6|837
260|6|329
261|6|842
262|6|336
263|6|348
264|6|350
265|6|867
266|6|358
267|6|364
268|6|369
269|6|370
270|6|889
271|6|380
272|6|892
273|6|400
274|6|929
275|6|423
276|6|425
277|6|940
278|6|948
279|6|450
280|6|967
281|6|971
282|7|289
283|7|835
284|7|987
285|7|456
286|7|41
287|7|155
288|7|302
289|7|497
290|7|211
291|7|437
292|7|694
293|7|922
294|7|27
295|7|670
296|7|127
297|8|134
298|8|392
299|8|9
300|8|906
301|8|909
302|8|529
303|8|408
304|8|922
305|8|794
306|8|289
307|8|35
308|8|421
309|8|40
310|8|681
311|8|177
312|8|819
313|8|181
314|8|182
315|8|311
316|8|309
317|8|444
318|8|62
319|8|705
320|8|835
321|8|335
322|8|976
323|8|847
324|8|346
325|8|861
326|8|483
327|8|486
328|8|743
329|8|873
330|8|234
331|8|619
332|8|108
333|8|880
334|8|753
335|8|368
336|8|503
337|8|761
338|8|122
339|8|639
340|9|388
341|9|652
342|9|657
343|9|147
344|9|791
345|9|792
346|9|285
347|9|799
348|9|800
349|9|678
350|9|810
351|9|556
352|9|304
353|9|183
354|9|826
355|9|443
356|9|572
357|9|958
358|9|192
359|9|706
360|9|967
361|9|715
362|9|76
363|9|588
364|9|465
365|9|724
366|9|213
367|9|86
368|9|726
369|9|222
370|9|866
371|9|739
372|9|996
373|9|741
374|9|229
375|9|744
376|9|746
377|9|885
378|9|760
379|9|506
380|10|648
381|10|911
382|10|918
383|10|921
384|10|413
385|10|928
386|10|945
387|10|693
388|10|572
389|10|61
390|10|190
391|10|969
392|10|75
393|10|207
394|10|336
395|10|719
396|10|82
397|10|81
398|10|84
399|10|349
400|10|743
401|10|106
402|10|757
403|10|505
404|10|890
405|10|763
406|11|128
407|11|642
408|11|7
409|11|266
410|11|651
411|11|909
412|11|526
413|11|18
414|11|147
415|11|405
416|11|918
417|11|927
418|11|675
419|11|550
420|11|39
421|11|40
422|11|166
423|11|553
424|11|693
425|11|826
426|11|572
427|11|63
428|11|193
429|11|970
430|11|588
431|11|973
432|11|590
433|11|462
434|11|209
435|11|339
436|11|469
437|11|472
438|11|984
439|11|987
440|11|477
441|11|96
442|11|224
443|11|225
444|11|101
445|11|233
446|11|491
447|11|876
448|11|374
449|11|761
450|12|768
451|12|548
452|12|969
453|12|684
454|12|174
455|12|559
456|12|530
457|12|594
458|12|914
459|12|122
460|12|637
461|13|384
462|13|641
463|13|509
464|13|3
465|13|387
466|13|133
467|13|774
468|13|262
469|13|904
470|13|781
471|13|783
472|13|145
473|13|273
474|13|146
475|13|785
476|13|274
477|13|150
478|13|408
479|13|923
480|13|925
481|13|413
482|13|672
483|13|420
484|13|36
485|13|550
486|13|935
487|13|553
488|13|176
489|13|949
490|13|309
491|13|695
492|13|696
493|13|437
494|13|830
495|13|62
496|13|959
497|13|451
498|13|199
499|13|841
500|13|74
501|13|459
502|13|844
503|13|201
504|13|715
505|13|336
506|13|208
507|13|339
508|13|979
509|13|469
510|13|213
511|13|598
512|13|90
513|13|731
514|13|474
515|13|733
516|13|862
517|13|225
518|13|610
519|13|227
520|13|868
521|13|484
522|13|870
523|13|999
524|13|875
525|13|109
526|13|878
527|13|879
528|13|113
529|13|499
530|13|756
531|13|885
532|13|502
533|13|887
534|13|251
535|13|637
536|14|898
537|14|2
538|14|899
539|14|776
540|14|650
541|14|139
542|14|140
543|14|653
544|14|651
545|14|531
546|14|278
547|14|663
548|14|406
549|14|281
550|14|922
551|14|411
552|14|417
553|14|292
554|14|935
555|14|44
556|14|813
557|14|942
558|14|566
559|14|827
560|14|317
561|14|579
562|14|711
563|14|74
564|14|335
565|14|975
566|14|723
567|14|470
568|14|472
569|14|92
570|14|95
571|14|738
572|14|869
573|14|486
574|14|234
575|14|106
576|14|496
577|14|243
578|14|763
579|14|381
580|14|126
581|14|127
582|15|901
583|15|133
584|15|522
585|15|394
586|15|779
587|15|778
588|15|10
589|15|397
590|15|145
591|15|916
592|15|277
593|15|790
594|15|919
595|15|918
596|15|665
597|15|282
598|15|407
599|15|796
600|15|156
601|15|165
602|15|815
603|15|944
604|15|176
605|15|687
606|15|948
607|15|180
608|15|439
609|15|440
610|15|185
611|15|698
612|15|570
613|15|951
614|15|447
615|15|960
616|15|832
617|15|706
618|15|195
619|15|964
620|15|453
621|15|834
622|15|449
623|15|457
624|15|971
625|15|588
626|15|977
627|15|849
628|15|852
629|15|597
630|15|470
631|15|344
632|15|856
633|15|986
634|15|859
635|15|604
636|15|606
637|15|223
638|15|867
639|15|101
640|15|742
641|15|234
642|15|496
643|15|880
644|15|626
645|15|243
646|15|379
647|15|764
648|15|254
649|16|517
650|16|522
651|16|537
652|16|538
653|16|542
654|16|33
655|16|548
656|16|559
657|16|49
658|16|572
659|16|573
660|16|64
661|16|581
662|16|80
663|16|593
664|16|611
665|16|620
666|16|110
667|16|113
668|16|625
669|16|628
670|16|121
671|16|125
672|16|640
673|16|131
674|16|644
675|16|135
676|16|649
677|16|140
678|16|145
679|16|150
680|16|667
681|16|672
682|16|680
683|16|172
684|16|694
685|16|695
686|16|186
687|16|701
688|16|189
689|16|191
690|16|206
691|16|212
692|16|726
693|16|217
694|16|227
695|16|229
696|16|742
697|16|230
698|16|757
699|16|252
700|16|256
701|16|263
702|16|264
703|16|269
704|16|271
705|16|804
706|16|806
707|16|294
708|16|808
709|16|301
710|16|306
711|16|312
712|16|330
713|16|334
714|16|850
715|16|862
716|16|870
717|16|876
718|16|374
719|16|381
720|16|902
721|16|908
722|16|406
723|16|923
724|16|924
725|16|931
726|16|420
727|16|935
728|16|429
729|16|944
730|16|450
731|16|969
732|16|458
733|16|971
734|16|474
735|16|986
736|16|988
737|16|487
738|16|495
739|16|507
740|17|1
741|17|514
742|17|32
743|17|548
744|17|559
745|17|48
746|17|563
747|17|57
748|17|62
749|17|64
750|17|581
751|17|585
752|17|92
753|17|608
754|17|610
755|17|612
756|17|614
757|17|107
758|17|626
759|17|115
760|17|628
761|17|633
762|17|639
763|17|128
764|17|641
765|17|645
766|17|651
767|17|660
768|17|150
769|17|663
770|17|161
771|17|674
772|17|682
773|17|683
774|17|175
775|17|180
776|17|182
777|17|188
778|17|716
779|17|721
780|17|724
781|17|735
782|17|738
783|17|744
784|17|745
785|17|748
786|17|758
787|17|248
788|17|760
789|17|785
790|17|790
791|17|293
792|17|295
793|17|808
794|17|296
795|17|825
796|17|317
797|17|830
798|17|833
799|17|322
800|17|326
801|17|846
802|17|337
803|17|341
804|17|861
805|17|879
806|17|373
807|17|885
808|17|897
809|17|396
810|17|911
811|17|403
812|17|917
813|17|409
814|17|415
815|17|941
816|17|438
817|17|439
818|17|953
819|17|956
820|17|957
821|17|960
822|17|470
823|17|472
824|17|985
825|17|988
826|17|480
827|17|994
828|17|494
829|17|506
830|18|257
831|18|642
832|18|395
833|18|781
834|18|15
835|18|529
836|18|22
837|18|544
838|18|675
839|18|37
840|18|810
841|18|427
842|18|172
843|18|53
844|18|694
845|18|568
846|18|571
847|18|319
848|18|73
849|18|856
850|18|355
851|18|617
852|18|619
853|18|371
854|18|884
855|18|376
856|18|763
857|18|252
858|18|766
859|18|255
860|19|512
861|19|1
862|19|5
863|19|647
864|19|136
865|19|392
866|19|780
867|19|397
868|19|784
869|19|921
870|19|795
871|19|923
872|19|806
873|19|809
874|19|425
875|19|938
876|19|44
877|19|684
878|19|813
879|19|432
880|19|433
881|19|59
882|19|573
883|19|192
884|19|964
885|19|586
886|19|462
887|19|718
888|19|592
889|19|594
890|19|340
891|19|341
892|19|351
893|19|865
894|19|229
895|19|745
896|19|623
897|19|497
898|19|626
899|19|381
900|19|629
901|19|630
902|19|893
903|19|127
904|20|832
905|20|129
906|20|739
907|20|388
908|20|201
909|20|906
910|20|714
911|20|684
912|20|428
913|20|942
914|20|431
915|20|144
916|20|531
917|20|90
918|20|156
919|21|1
920|21|513
921|21|3
922|21|130
923|21|133
924|21|8
925|21|651
926|21|652
927|21|396
928|21|779
929|21|271
930|21|655
931|21|785
932|21|786
933|21|16
934|21|917
935|21|533
936|21|280
937|21|537
938|21|282
939|21|154
940|21|540
941|21|285
942|21|793
943|21|287
944|21|928
945|21|289
946|21|155
947|21|236
948|21|935
949|21|936
950|21|299
951|21|430
952|21|687
953|21|620
954|21|567
955|21|184
956|21|441
957|21|953
958|21|60
959|21|447
960|21|191
961|21|583
962|21|200
963|21|969
964|21|714
965|21|715
966|21|458
967|21|855
968|21|600
969|21|986
970|21|731
971|21|348
972|21|95
973|21|483
974|21|743
975|21|104
976|21|103
977|21|619
978|21|747
979|21|364
980|21|366
981|21|623
982|21|496
983|21|497
984|21|114
985|21|506
986|21|244
987|21|113
988|21|502
989|21|374
990|21|758
991|21|377
992|21|122
993|21|761
994|21|510
995|22|900
996|22|132
997|22|283
998|22|540
999|22|671
1000|22|930
1001|22|35
1002|22|804
1003|22|290
1004|22|302
1005|22|432
1006|22|821
1007|22|953
1008|22|186
1009|22|61
1010|22|832
1011|22|67
1012|22|466
1013|22|90
1014|22|349
1015|22|614
1016|22|361
1017|22|236
1018|22|877
1019|22|750
1020|22|240
1021|23|130
1022|23|10
1023|23|650
1024|23|269
1025|23|785
1026|23|275
1027|23|915
1028|23|792
1029|23|281
1030|23|668
1031|23|164
1032|23|434
1033|23|950
1034|23|441
1035|23|959
1036|23|194
1037|23|582
1038|23|328
1039|23|843
1040|23|590
1041|23|721
1042|23|598
1043|23|860
1044|23|991
1045|23|737
1046|23|619
1047|23|238
1048|23|879
1049|23|498
1050|23|370
1051|23|629
1052|23|501
1053|23|630
1054|23|634
1055|23|763
1056|24|512
1057|24|1
1058|24|518
1059|24|521
1060|24|525
1061|24|19
1062|24|28
1063|24|544
1064|24|35
1065|24|549
1066|24|44
1067|24|63
1068|24|66
1069|24|583
1070|24|586
1071|24|84
1072|24|86
1073|24|599
1074|24|601
1075|24|607
1076|24|97
1077|24|613
1078|24|614
1079|24|619
1080|24|109
1081|24|626
1082|24|628
1083|24|121
1084|24|131
1085|24|134
1086|24|663
1087|24|668
1088|24|160
1089|24|674
1090|24|675
1091|24|172
1092|24|176
1093|24|181
1094|24|706
1095|24|201
1096|24|713
1097|24|205
1098|24|209
1099|24|729
1100|24|730
1101|24|227
1102|24|232
1103|24|246
1104|24|253
1105|24|254
1106|24|768
1107|24|258
1108|24|774
1109|24|272
1110|24|273
1111|24|787
1112|24|793
1113|24|798
1114|24|806
1115|24|808
1116|24|296
1117|24|810
1118|24|301
1119|24|830
1120|24|831
1121|24|843
1122|24|847
1123|24|340
1124|24|341
1125|24|348
1126|24|879
1127|24|375
1128|24|889
1129|24|381
1130|24|901
1131|24|910
1132|24|400
1133|24|921
1134|24|928
1135|24|421
1136|24|933
1137|24|940
1138|24|945
1139|24|434
1140|24|443
1141|24|955
1142|24|958
1143|24|449
1144|24|454
1145|24|967
1146|24|459
1147|24|974
1148|24|993
1149|24|485
1150|24|492
1151|24|511
1152|25|258
1153|25|771
1154|25|644
1155|25|262
1156|25|649
1157|25|9
1158|25|265
1159|25|269
1160|25|910
1161|25|783
1162|25|530
1163|25|147
1164|25|21
1165|25|283
1166|25|548
1167|25|165
1168|25|39
1169|25|554
1170|25|427
1171|25|44
1172|25|430
1173|25|943
1174|25|816
1175|25|433
1176|25|431
1177|25|52
1178|25|951
1179|25|568
1180|25|824
1181|25|321
1182|25|195
1183|25|68
1184|25|69
1185|25|326
1186|25|455
1187|25|968
1188|25|581
1189|25|587
1190|25|973
1191|25|848
1192|25|976
1193|25|594
1194|25|468
1195|25|599
1196|25|345
1197|25|92
1198|25|477
1199|25|348
1200|25|991
1201|25|481
1202|25|738
1203|25|483
1204|25|100
1205|25|868
1206|25|358
1207|25|613
1208|25|635
1209|25|104
1210|25|619
1211|25|372
1212|25|121
1213|25|251
1214|25|637
1215|25|894
1216|26|2
1217|26|5
1218|26|19
1219|26|538
1220|26|34
1221|26|36
1222|26|555
1223|26|44
1224|26|50
1225|26|563
1226|26|565
1227|26|58
1228|26|571
1229|26|575
1230|26|577
1231|26|70
1232|26|586
1233|26|85
1234|26|599
1235|26|626
1236|26|117
1237|26|634
1238|26|636
1239|26|125
1240|26|127
1241|26|673
1242|26|161
1243|26|678
1244|26|679
1245|26|704
1246|26|709
1247|26|713
1248|26|205
1249|26|721
1250|26|738
1251|26|228
1252|26|232
1253|26|233
1254|26|234
1255|26|745
1256|26|236
1257|26|237
1258|26|750
1259|26|241
1260|26|754
1261|26|757
1262|26|247
1263|26|253
1264|26|777
1265|26|780
1266|26|783
1267|26|796
1268|26|289
1269|26|292
1270|26|296
1271|26|809
1272|26|297
1273|26|306
1274|26|823
1275|26|825
1276|26|829
1277|26|843
1278|26|848
1279|26|344
1280|26|870
1281|26|878
1282|26|373
1283|26|889
1284|26|377
1285|26|890
1286|26|391
1287|26|393
1288|26|401
1289|26|404
1290|26|405
1291|26|407
1292|26|920
1293|26|410
1294|26|419
1295|26|932
1296|26|941
1297|26|446
1298|26|960
1299|26|968
1300|26|459
1301|26|972
1302|26|465
1303|26|990
1304|26|511
1305|27|650
1306|27|658
1307|27|915
1308|27|916
1309|27|280
1310|27|674
1311|27|804
1312|27|560
1313|27|828
1314|27|956
1315|27|449
1316|27|706
1317|27|325
1318|27|966
1319|27|327
1320|27|201
1321|27|716
1322|27|339
1323|27|983
1324|27|218
1325|27|989
1326|27|349
1327|27|498
1328|27|885
1329|27|379
1330|28|384
1331|28|768
1332|28|260
1333|28|517
1334|28|390
1335|28|648
1336|28|265
1337|28|11
1338|28|142
1339|28|400
1340|28|529
1341|28|658
1342|28|789
1343|28|534
1344|28|151
1345|28|25
1346|28|281
1347|28|155
1348|28|158
1349|28|38
1350|28|296
1351|28|178
1352|28|189
1353|28|574
1354|28|576
1355|28|320
1356|28|66
1357|28|835
1358|28|714
1359|28|334
1360|28|982
1361|28|856
1362|28|985
1363|28|474
1364|28|861
1365|28|736
1366|28|227
1367|28|998
1368|28|625
1369|28|241
1370|28|116
1371|28|758
1372|28|379
1373|28|252
1374|28|511
1375|29|512
1376|29|896
1377|29|386
1378|29|3
1379|29|382
1380|29|262
1381|29|519
1382|29|520
1383|29|391
1384|29|905
1385|29|904
1386|29|639
1387|29|912
1388|29|529
1389|29|528
1390|29|535
1391|29|792
1392|29|665
1393|29|411
1394|29|540
1395|29|30
1396|29|799
1397|29|288
1398|29|802
1399|29|930
1400|29|294
1401|29|41
1402|29|298
1403|29|685
1404|29|174
1405|29|305
1406|29|49
1407|29|433
1408|29|50
1409|29|309
1410|29|566
1411|29|952
1412|29|314
1413|29|828
1414|29|831
1415|29|576
1416|29|321
1417|29|195
1418|29|963
1419|29|327
1420|29|712
1421|29|72
1422|29|77
1423|29|333
1424|29|976
1425|29|214
1426|29|984
1427|29|985
1428|29|731
1429|29|988
1430|29|861
1431|29|94
1432|29|735
1433|29|353
1434|29|993
1435|29|225
1436|29|868
1437|29|996
1438|29|999
1439|29|362
1440|29|618
1441|29|241
1442|29|379
1443|29|374
1444|29|247
1445|29|632
1446|29|635
1447|29|765
1448|29|766
1449|29|763
1450|30|2
1451|30|775
1452|30|522
1453|30|523
1454|30|524
1455|30|141
1456|30|782
1457|30|639
1458|30|656
1459|30|270
1460|30|397
1461|30|915
1462|30|916
1463|30|407
1464|30|664
1465|30|665
1466|30|538
1467|30|284
1468|30|927
1469|30|167
1470|30|687
1471|30|943
1472|30|433
1473|30|694
1474|30|441
1475|30|59
1476|30|317
1477|30|190
1478|30|959
1479|30|64
1480|30|577
1481|30|835
1482|30|581
1483|30|201
1484|30|589
1485|30|337
1486|30|857
1487|30|602
1488|30|92
1489|30|479
1490|30|992
1491|30|225
1492|30|610
1493|30|357
1494|30|232
1495|30|745
1496|30|746
1497|30|235
1498|30|748
1499|30|237
1500|30|504
1501|30|634
1502|30|254
1503|30|767
1504|31|2
1505|31|517
1506|31|8
1507|31|17
1508|31|23
1509|31|553
1510|31|47
1511|31|54
1512|31|569
1513|31|585
1514|31|73
1515|31|83
1516|31|87
1517|31|602
1518|31|96
1519|31|618
1520|31|621
1521|31|629
1522|31|632
1523|31|121
1524|31|635
1525|31|637
1526|31|130
1527|31|658
1528|31|147
1529|31|660
1530|31|659
1531|31|664
1532|31|154
1533|31|160
1534|31|162
1535|31|682
1536|31|191
1537|31|704
1538|31|193
1539|31|712
1540|31|205
1541|31|727
1542|31|731
1543|31|748
1544|31|236
1545|31|249
1546|31|763
1547|31|767
1548|31|259
1549|31|262
1550|31|267
1551|31|270
1552|31|793
1553|31|284
1554|31|286
1555|31|287
1556|31|810
1557|31|812
1558|31|310
1559|31|840
1560|31|332
1561|31|845
1562|31|844
1563|31|856
1564|31|858
1565|31|348
1566|31|861
1567|31|872
1568|31|364
1569|31|367
1570|31|383
1571|31|387
1572|31|395
1573|31|396
1574|31|919
1575|31|923
1576|31|925
1577|31|927
1578|31|932
1579|31|934
1580|31|429
1581|31|950
1582|31|964
1583|31|474
1584|31|478
1585|31|491
1586|31|496
1587|31|499
1588|32|960
1589|32|676
1590|32|38
1591|32|298
1592|32|715
1593|32|123
1594|32|399
1595|32|725
1596|32|218
1597|32|155
1598|33|385
1599|33|261
1600|33|776
1601|33|273
1602|33|894
1603|33|403
1604|33|531
1605|33|147
1606|33|658
1607|33|26
1608|33|795
1609|33|796
1610|33|922
1611|33|542
1612|33|666
1613|33|162
1614|33|35
1615|33|804
1616|33|933
1617|33|168
1618|33|46
1619|33|559
1620|33|307
1621|33|693
1622|33|181
1623|33|440
1624|33|441
1625|33|569
1626|33|955
1627|33|57
1628|33|828
1629|33|958
1630|33|319
1631|33|960
1632|33|961
1633|33|836
1634|33|325
1635|33|197
1636|33|582
1637|33|326
1638|33|585
1639|33|841
1640|33|460
1641|33|976
1642|33|598
1643|33|985
1644|33|480
1645|33|865
1646|33|608
1647|33|99
1648|33|357
1649|33|101
1650|33|615
1651|33|872
1652|33|487
1653|33|234
1654|33|747
1655|33|108
1656|33|497
1657|33|881
1658|33|631
1659|33|506
1660|33|251
1661|33|382
1662|33|255
1663|34|898
1664|34|517
1665|34|521
1666|34|907
1667|34|528
1668|34|277
1669|34|661
1670|34|23
1671|34|149
1672|34|27
1673|34|926
1674|34|160
1675|34|803
1676|34|292
1677|34|35
1678|34|168
1679|34|687
1680|34|946
1681|34|51
1682|34|181
1683|34|953
1684|34|826
1685|34|700
1686|34|61
1687|34|572
1688|34|580
1689|34|454
1690|34|331
1691|34|460
1692|34|77
1693|34|590
1694|34|844
1695|34|595
1696|34|853
1697|34|87
1698|34|474
1699|34|219
1700|34|861
1701|34|97
1702|34|487
1703|34|873
1704|34|749
1705|34|112
1706|34|753
1707|34|497
1708|34|370
1709|34|758
1710|34|254
1711|34|632
1712|34|122
1713|34|510
1714|35|640
1715|35|513
1716|35|386
1717|35|132
1718|35|6
1719|35|520
1720|35|9
1721|35|394
1722|35|779
1723|35|396
1724|35|661
1725|35|918
1726|35|917
1727|35|152
1728|35|665
1729|35|668
1730|35|157
1731|35|287
1732|35|672
1733|35|418
1734|35|802
1735|35|162
1736|35|37
1737|35|551
1738|35|423
1739|35|553
1740|35|687
1741|35|431
1742|35|305
1743|35|820
1744|35|182
1745|35|826
1746|35|571
1747|35|955
1748|35|318
1749|35|191
1750|35|194
1751|35|66
1752|35|582
1753|35|966
1754|35|328
1755|35|329
1756|35|717
1757|35|590
1758|35|589
1759|35|848
1760|35|721
1761|35|720
1762|35|974
1763|35|852
1764|35|983
1765|35|473
1766|35|603
1767|35|476
1768|35|991
1769|35|865
1770|35|227
1771|35|100
1772|35|743
1773|35|871
1774|35|618
1775|35|106
1776|35|881
1777|35|886
1778|35|247
1779|35|632
1780|35|506
1781|35|635
1782|36|637
1783|36|134
1784|36|777
1785|36|765
1786|36|267
1787|36|12
1788|36|526
1789|36|271
1790|36|21
1791|36|407
1792|36|793
1793|36|409
1794|36|27
1795|36|416
1796|36|37
1797|36|550
1798|36|806
1799|36|168
1800|36|558
1801|36|305
1802|36|563
1803|36|182
1804|36|312
1805|36|314
1806|36|700
1807|36|708
1808|36|328
1809|36|969
1810|36|586
1811|36|77
1812|36|340
1813|36|985
1814|36|602
1815|36|347
1816|36|475
1817|36|346
1818|36|990
1819|36|987
1820|36|613
1821|36|999
1822|36|105
1823|36|877
1824|36|109
1825|36|113
1826|36|502
1827|36|764
1828|36|253
1829|37|518
1830|37|392
1831|37|652
1832|37|780
1833|37|281
1834|37|551
1835|37|434
1836|37|308
1837|37|579
1838|37|324
1839|37|69
1840|37|582
1841|37|334
1842|37|96
1843|37|99
1844|37|612
1845|37|100
1846|37|492
1847|37|628
1848|37|379
1849|37|764
1850|38|332
1851|38|111
1852|38|211
1853|38|884
1854|38|981
1855|38|531
1856|39|260
1857|39|134
1858|39|903
1859|39|779
1860|39|140
1861|39|784
1862|39|913
1863|39|787
1864|39|917
1865|39|918
1866|39|792
1867|39|666
1868|39|156
1869|39|416
1870|39|546
1871|39|163
1872|39|420
1873|39|166
1874|39|809
1875|39|302
1876|39|687
1877|39|951
1878|39|445
1879|39|189
1880|39|829
1881|39|65
1882|39|966
1883|39|592
1884|39|856
1885|39|473
1886|39|90
1887|39|92
1888|39|732
1889|39|860
1890|39|357
1891|39|743
1892|39|744
1893|39|232
1894|39|367
1895|39|239
1896|39|118
1897|39|759
1898|39|890
1899|39|635
1900|39|127
1901|39|638
1902|39|767
1903|40|901
1904|40|776
1905|40|12
1906|40|402
1907|40|25
1908|40|666
1909|40|154
1910|40|296
1911|40|942
1912|40|945
1913|40|691
1914|40|950
1915|40|568
1916|40|444
1917|40|188
1918|40|828
1919|40|837
1920|40|327
1921|40|202
1922|40|975
1923|40|721
1924|40|723
1925|40|855
1926|40|606
1927|40|741
1928|40|485
1929|40|487
1930|40|617
1931|40|365
1932|40|366
1933|40|380
1934|40|509
1935|41|160
1936|41|899
1937|41|998
1938|41|649
1939|41|759
1940|41|877
1941|41|429
1942|41|781
1943|41|110
1944|41|625
1945|41|114
1946|41|372
1947|41|53
1948|41|501
1949|41|247
1950|41|345
1951|41|31
1952|42|512
1953|42|131
1954|42|519
1955|42|777
1956|42|138
1957|42|140
1958|42|655
1959|42|790
1960|42|665
1961|42|928
1962|42|417
1963|42|298
1964|42|939
1965|42|172
1966|42|685
1967|42|48
1968|42|565
1969|42|183
1970|42|570
1971|42|832
1972|42|577
1973|42|834
1974|42|74
1975|42|972
1976|42|590
1977|42|974
1978|42|464
1979|42|337
1980|42|89
1981|42|858
1982|42|988
1983|42|860
1984|42|94
1985|42|861
1986|42|481
1987|42|609
1988|42|737
1989|42|100
1990|42|231
1991|42|365
1992|42|238
1993|42|752
1994|42|112
1995|42|625
1996|42|119
1997|42|511
1998|43|923
1999|43|517
2000|43|424
2001|43|715
2002|43|276
2003|43|502
2004|43|411
2005|43|287
2006|44|768
2007|44|897
2008|44|386
2009|44|515
2010|44|770
2011|44|645
2012|44|774
2013|44|901
2014|44|520
2015|44|7
2016|44|906
2017|44|522
2018|44|9
2019|44|781
2020|44|265
2021|44|527
2022|44|912
2023|44|778
2024|44|148
2025|44|153
2026|44|543
2027|44|161
2028|44|163
2029|44|804
2030|44|420
2031|44|934
2032|44|550
2033|44|805
2034|44|556
2035|44|429
2036|44|302
2037|44|47
2038|44|816
2039|44|433
2040|44|301
2041|44|51
2042|44|692
2043|44|566
2044|44|822
2045|44|825
2046|44|442
2047|44|964
2048|44|69
2049|44|198
2050|44|709
2051|44|457
2052|44|202
2053|44|330
2054|44|845
2055|44|847
2056|44|976
2057|44|216
2058|44|478
2059|44|608
2060|44|609
2061|44|481
2062|44|358
2063|44|487
2064|44|614
2065|44|745
2066|44|618
2067|44|489
2068|44|620
2069|44|749
2070|44|239
2071|44|880
2072|44|751
2073|44|498
2074|44|756
2075|44|373
2076|44|629
2077|44|374
2078|44|632
2079|44|891
2080|44|253
2081|45|262
2082|45|268
2083|45|399
2084|45|273
2085|45|274
2086|45|916
2087|45|918
2088|45|922
2089|45|158
2090|45|927
2091|45|418
2092|45|936
2093|45|297
2094|45|302
2095|45|47
2096|45|944
2097|45|441
2098|45|956
2099|45|836
2100|45|326
2101|45|842
2102|45|332
2103|45|589
2104|45|336
2105|45|979
2106|45|346
2107|45|603
2108|45|476
2109|45|96
2110|45|228
2111|45|356
2112|45|617
2113|45|235
2114|45|748
2115|45|877
2116|45|753
2117|45|373
2118|45|762
2119|45|765
2120|46|388
2121|46|778
2122|46|788
2123|46|661
2124|46|666
2125|46|286
2126|46|928
2127|46|935
2128|46|425
2129|46|52
2130|46|704
2131|46|70
2132|46|987
2133|46|351
2134|46|993
2135|46|240
2136|46|375
2137|46|761
2138|46|255
2139|47|138
